stock_code,description,revenue,units_sold,orders,customers,revenue_rank
84849D,HOT BATHS SOAP HOLDER,2618.27,1558.0,260,122,1471
22713,CARD I LOVE LONDON,2616.12,6084.0,368,148,1472
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,2614.93,1184.0,153,95,1473
72800E,4 IVORY DINNER CANDLES SILVER FLOCK,2613.82,1388.0,286,139,1474
22046,TEA PARTY  WRAPPING PAPER,2613.5,6375.0,208,147,1475
47585A,PINK FAIRY CAKE CUSHION COVER,2612.88,1084.0,148,66,1476
23054,RECYCLED ACAPULCO MAT LAVENDER,2604.93,295.0,130,81,1477
85034C,3 ROSE MORRIS BOXED CANDLES,2604.15,1314.0,197,130,1478
72799E,IVORY PILLAR CANDLE SILVER FLOCK,2600.64,1232.0,178,105,1479
37502,TEA TIME MUG IN GIFT BOX,2599.79,868.0,171,97,1480
22439,6 ROCKET BALLOONS,2599.01,3891.0,363,216,1481
22190,LOCAL CAFE MUG,2591.67,1400.0,242,88,1482
90062,CARNIVAL BRACELET,2591.42,204.0,109,33,1483
85035B,check,2590.11,992.0,137,75,1484
22933,BAKING MOULD EASTER EGG MILK CHOC,2585.92,940.0,122,82,1485
21589,,2583.45,1119.0,88,73,1486
21171,BATHROOM METAL SIGN,2578.27,1845.0,260,142,1487
21642,ASSORTED TUTTI FRUTTI PEN,2575.18,4413.0,251,150,1488
82597,,2569.66,1210.0,215,106,1489
22471,TV DINNER TRAY AIR HOSTESS,2568.76,627.0,176,91,1490
21653,,2565.67,1246.0,111,75,1491
22828,REGENCY MIRROR WITH SHUTTERS,2565.0,17.0,11,9,1492
22937,BAKING MOULD CHOCOLATE CUPCAKES,2563.24,972.0,160,122,1493
21288,STRIPEY CHOCOLATE NESTING BOXES,2557.47,982.0,224,105,1494
20960,WATERMELON BATH SPONGE,2550.84,1900.0,215,85,1495
21818,GLITTER HEART DECORATION,2549.45,4196.0,285,197,1496
22735,RIBBON REEL SOCKS AND MITTENS,2541.38,1434.0,231,133,1497
21898,,2538.81,827.0,113,73,1498
20787,damaged,2535.1,69.0,30,7,1499
21215,IVORY PAPER CUP CAKE CASES,2533.88,4349.0,291,127,1500
21203,BUTTERFLIES  HONEYCOMB GARLAND,2527.0,1539.0,145,85,1501
23681,LUNCH BAG RED VINTAGE DOILY,2525.04,1576.0,132,105,1502
22342,HOME GARLAND PAINTED ZINC,2521.25,1817.0,230,109,1503
22415,,2520.15,317.0,204,156,1504
21792,CLASSIC FRENCH STYLE BASKET GREEN,2517.88,494.0,141,110,1505
21431,,2511.36,1483.0,278,167,1506
23424,GINGHAM RECIPE BOOK BOX,2509.62,462.0,135,87,1507
21323,,2506.89,740.0,80,46,1508
23316,RED REFECTORY CLOCK,2501.64,250.0,110,75,1509
82567,"AIRLINE LOUNGE,METAL SIGN",2498.98,1207.0,489,136,1510
85054,FRENCH ENAMEL POT W LID,2495.02,916.0,204,107,1511
23367,SET 12 COLOUR PENCILS SPACEBOY,2491.2,3278.0,282,184,1512
84509B,SET OF 4 FAIRY CAKE PLACEMATS,2489.97,654.0,200,101,1513
85041,,2489.87,1853.0,92,64,1514
21924,,2486.66,315.0,123,82,1515
22091,EMPIRE TISSUE BOX,2485.86,3179.0,324,184,1516
21680,WOODLAND  STICKERS,2483.68,2858.0,268,110,1517
85206B,PINK FELT EASTER EGG BASKET,2477.3,1538.0,183,138,1518
22742,MAKE YOUR OWN PLAYTIME CARD KIT,2475.3,1002.0,180,132,1519
22153,ANGEL DECORATION STARS ON DRESS,2469.16,5705.0,283,136,1520
22829,SWEETHEART WIRE WALL TIDY,2468.57,241.0,118,83,1521
22852,DOG BOWL VINTAGE CREAM,2467.11,565.0,160,108,1522
22676,FRENCH BLUE METAL DOOR SIGN 1,2464.98,1830.0,305,105,1523
21686,MEDINA STAMPED METAL STOOL,2460.14,65.0,33,10,1524
23352,ROLL WRAP 50'S RED CHRISTMAS,2459.2,1800.0,212,151,1525
21616,4 PEAR BOTANICAL DINNER CANDLES,2458.58,1152.0,191,126,1526
84509F,,2456.1,2781.0,46,32,1527
20668,DISCO BALL CHRISTMAS DECORATION,2454.88,20951.0,367,181,1528
22911,PAPER CHAIN KIT LONDON,2454.35,853.0,164,115,1529
21330,,2454.07,1452.0,201,101,1530
21747,SMALL SKULL WINDMILL,2452.35,2049.0,153,83,1531
21823,damaged,2447.72,2468.0,212,136,1532
21789,KIDS RAIN MAC PINK,2437.07,2920.0,218,138,1533
84840,,2430.82,282.0,140,110,1534
22021,BLUE FELT EASTER EGG BASKET,2430.31,1413.0,233,161,1535
21809,CHRISTMAS HANGING TREE WITH BELL,2427.89,3015.0,207,118,1536
22448,PIN CUSHION BABUSHKA RED,2426.73,753.0,121,79,1537
21462,"NURSERY A,B,C PAINTED LETTERS",2425.41,413.0,171,131,1538
23406,,2422.66,456.0,111,65,1539
22537,MAGIC DRAWING SLATE DINOSAUR,2420.91,5861.0,350,225,1540
21274,,2420.69,175.0,105,61,1541
21973,SET OF 36 MUSHROOM PAPER DOILIES,2420.03,1670.0,210,117,1542
22613,PACK OF 20 SPACEBOY NAPKINS,2419.76,3051.0,273,166,1543
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,2419.68,790.0,169,98,1544
22789,T-LIGHT HOLDER SWEETHEART HANGING,2419.54,1238.0,196,138,1545
22609,PENS ASSORTED SPACEBALL,2414.54,7087.0,201,118,1546
22362,GLASS JAR PEACOCK BATH SALTS,2410.53,747.0,253,133,1547
22540,MINI JIGSAW CIRCUS PARADE,2410.29,6162.0,189,114,1548
23400,SHELF WITH 4 HOOKS HOME SWEET HOME,2409.34,461.0,107,76,1549
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,2405.79,621.0,166,117,1550
23265,SET OF 3 WOODEN TREE DECORATIONS,2404.79,1769.0,293,180,1551
85059,FRENCH ENAMEL WATER BASIN,2399.89,701.0,211,108,1552
21540,damages,2394.95,1323.0,87,52,1553
22986,WRAP GINGHAM ROSE,2389.9,5795.0,204,162,1554
85034A,check,2389.69,849.0,138,92,1555
84818,damages,2382.25,1788.0,214,122,1556
23028,DRAWER KNOB CRACKLE GLAZE BLUE,2377.13,1369.0,137,88,1557
22566,FELTCRAFT HAIRBAND PINK AND PURPLE,2373.82,2836.0,297,192,1558
23437,50'S CHRISTMAS GIFT BAG LARGE,2373.63,1939.0,131,108,1559
10133,damaged,2373.26,3837.0,289,153,1560
47570,ENGLISH ROSE TABLE CLOTH,2373.01,220.0,78,47,1561
23498,CLASSIC BICYCLE CLIPS,2372.68,1640.0,99,77,1562
85035A,CHECK,2370.31,649.0,181,113,1563
23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,2368.37,577.0,99,81,1564
23436,VINTAGE CHRISTMAS GIFT BAG LARGE,2367.39,1979.0,114,91,1565
21262,WHITE GOOSE FEATHER CHRISTMAS TREE,2366.02,606.0,132,69,1566
21468,BUTTERFLY CROCHET FOOD COVER,2361.39,669.0,142,91,1567
21873,IF YOU CAN'T STAND THE HEAT MUG,2360.01,2010.0,199,98,1568
23401,RUSTIC MIRROR WITH LACE HEART,2354.87,459.0,83,59,1569
23412,,2354.8,358.0,76,64,1570
22421,LIPSTICK PEN FUSCHIA,2351.86,4721.0,406,172,1571
21824,PAINTED METAL STAR WITH HOLLY BELLS,2351.46,2782.0,211,137,1572
21437,,2350.92,677.0,109,88,1573
21126,SET OF 6 GIRLS CELEBRATION CANDLES,2349.22,2325.0,285,169,1574
22642,SET OF 4 NAPKIN CHARMS STARS,2348.47,989.0,141,113,1575
84459B,,2341.77,1475.0,213,115,1576
22321,BIRD DECORATION RED RETROSPOT,2339.95,2528.0,305,118,1577
21708,FOLDING UMBRELLA CREAM POLKADOT,2336.48,611.0,129,72,1578
21826,,2326.87,1800.0,240,136,1579
22251,BIRDHOUSE DECORATION MAGIC GARDEN,2317.64,1871.0,298,141,1580
22306,SILVER MUG BONE CHINA TREE OF LIFE,2316.2,1621.0,163,125,1581
22973,CHILDREN'S CIRCUS PARADE MUG,2314.33,1361.0,155,88,1582
84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,2309.7,5102.0,625,227,1583
21615,4 LAVENDER BOTANICAL DINNER CANDLES,2308.67,1168.0,169,115,1584
84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,2307.23,312.0,131,23,1585
23371,SET 36 COLOUR PENCILS SPACEBOY,2304.78,1705.0,185,98,1586
23029,DRAWER KNOB CRACKLE GLAZE GREEN,2303.92,1352.0,156,97,1587
23197,SKETCHBOOK MAGNETIC SHOPPING LIST,2303.5,1478.0,249,116,1588
22363,GLASS JAR MARMALADE,2303.39,781.0,169,99,1589
21947,SET OF 6 HEART CHOPSTICKS,2302.81,1675.0,298,122,1590
21482,,2296.76,740.0,184,104,1591
85114A,BLACK ENCHANTED FOREST PLACEMAT,2296.54,1326.0,120,46,1592
21741,COSY SLIPPER SHOES LARGE GREEN,2293.75,701.0,190,108,1593
85176,SEWING SUSAN 21 NEEDLE SET,2293.0,2748.0,306,115,1594
22409,MONEY BOX BISCUITS DESIGN,2290.46,1686.0,164,108,1595
22246,MAGIC GARDEN FELT GARLAND,2287.95,1081.0,188,84,1596
23330,DECORATIVE WICKER HEART MEDIUM,2286.97,1794.0,216,158,1597
21464,DISCO BALL ROTATOR BATTERY OPERATED,2286.75,539.0,217,127,1598
23360,SET 8 CANDLES VINTAGE DOILY,2286.4,1182.0,114,94,1599
22831,WHITE BROCANTE SOAP DISH,2286.28,776.0,138,101,1600
85199L,LARGE HANGING IVORY & RED WOOD BIRD,2285.02,3455.0,272,136,1601
21655,,2277.5,1396.0,89,56,1602
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,2275.75,1512.0,141,104,1603
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,2274.79,1203.0,70,56,1604
85172,HYACINTH BULB T-LIGHT CANDLES,2274.56,4271.0,150,110,1605
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,2271.24,1190.0,59,40,1606
85014C,,2270.73,547.0,72,55,1607
22539,MINI JIGSAW DOLLY GIRL,2268.13,5654.0,247,138,1608
23252,VINTAGE RED ENAMEL TRIM JUG,2261.61,603.0,138,104,1609
35001G,HAND OPEN SHAPE GOLD,2259.47,715.0,103,46,1610
23128,FELTCRAFT BOY JEAN-PAUL KIT,2258.66,448.0,139,112,1611
22133,PINK LOVE HEART SHAPE CUP,2258.61,2464.0,327,109,1612
22024,RAINY LADIES BIRTHDAY CARD,2257.0,5391.0,439,170,1613
20658,RED RETROSPOT LUGGAGE TAG,2251.36,1584.0,353,153,1614
21696,SMALL SILVER TRELLIS CANDLEPOT,2251.14,749.0,107,80,1615
84469,,2249.41,664.0,44,35,1616
21819,GLITTER CHRISTMAS STAR,2247.14,3847.0,248,178,1617
21187,WHITE BELL HONEYCOMB PAPER GARLAND,2243.78,1344.0,144,90,1618
21804,dotcom,2240.99,597.0,137,92,1619
85045,,2239.34,471.0,83,60,1620
23093,SMALL PARISIENNE HEART PHOTO FRAME,2239.24,939.0,142,105,1621
20931,BLUE POT PLANT CANDLE,2238.07,673.0,157,91,1622
22803,IVORY EMBROIDERED QUILT,2237.84,59.0,36,22,1623
23326,HANGING MINI COLOURED BOTTLES,2237.08,3442.0,76,52,1624
22163,HEART STRING MEMO HOLDER HANGING,2235.12,1269.0,197,86,1625
21710,FOLDING UMBRELLA PINKWHITE POLKADOT,2235.01,726.0,110,80,1626
22336,damaged,2234.96,4661.0,214,136,1627
21681,,2234.81,233.0,79,62,1628
16237,SLEEPING CAT ERASERS,2233.15,10385.0,580,209,1629
21398,damages,2231.9,2295.0,126,82,1630
84691,PACK 20 DOLLY PEGS,2225.5,2747.0,235,124,1631
23079,TOADSTOOL BEDSIDE LIGHT,2225.45,251.0,106,83,1632
51014L,"FEATHER PEN,LIGHT PINK",2222.35,3445.0,226,111,1633
21638,ASSORTED TUTTI FRUTTI NOTEBOOK,2220.94,1020.0,142,84,1634
21476,STEEL SWEETHEART ROUND TABLE CREAM,2219.51,142.0,85,53,1635
23501,KEY RING BASEBALL BOOT UNION JACK,2217.87,1821.0,112,77,1636
22074,6 RIBBONS SHIMMERING PINKS,2216.34,2156.0,287,127,1637
22453,MEASURING TAPE BABUSHKA BLUE,2212.92,801.0,144,78,1638
84913A,SOFT PINK ROSE TOWEL,2211.54,608.0,266,26,1639
22716,CARD CIRCUS PARADE,2211.41,5218.0,447,244,1640
21125,SET 6 FOOTBALL CELEBRATION CANDLES,2211.38,2123.0,246,162,1641
22711,WRAP CIRCUS PARADE,2210.34,5377.0,181,148,1642
23438,RED SPOT GIFT BAG LARGE,2209.92,1809.0,109,88,1643
22785,SQUARECUSHION COVER PINK UNION JACK,2207.11,412.0,122,82,1644
21620,SET OF 4 ROSE BOTANICAL CANDLES,2206.73,1087.0,222,139,1645
85116,BLACK CANDELABRA T-LIGHT HOLDER,2206.24,1817.0,181,40,1646
22853,CAT BOWL VINTAGE CREAM,2205.57,645.0,146,100,1647
17091J,VANILLA INCENSE IN TIN,2204.35,3964.0,178,108,1648
23403,LETTER HOLDER HOME SWEET HOME,2204.11,625.0,134,80,1649
22514,CHILDS GARDEN SPADE BLUE,2202.92,1082.0,233,151,1650
22286,DECORATION WOBBLY RABBIT METAL,2200.75,1937.0,195,119,1651
21651,,2200.36,1361.0,124,81,1652
22920,HERB MARKER BASIL,2199.19,3478.0,252,138,1653
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,2191.96,1657.0,267,84,1654
23020,GLASS  SONGBIRD STORAGE JAR,2191.84,180.0,76,67,1655
20770,ABSTRACT CIRCLE JOURNAL,2190.59,1045.0,201,94,1656
21611,SET OF 12 LILY BOTANICAL T-LIGHTS,2182.19,750.0,148,93,1657
23302,KNEELING MAT HOUSEWORK  DESIGN,2181.42,1536.0,230,140,1658
22948,METAL DECORATION NAUGHTY CHILDREN,2164.69,2155.0,180,93,1659
22069,BROWN  PIRATE TREASURE CHEST,2164.63,968.0,267,66,1660
23445,ICE CREAM BUBBLES,2161.24,2668.0,101,81,1661
22714,CARD BIRTHDAY COWBOY,2157.91,5277.0,359,187,1662
22182,CAKE STAND VICTORIAN FILIGREE SMALL,2156.45,561.0,172,58,1663
85216,ASSORTED CAKES FRIDGE MAGNETS,2154.22,2849.0,187,114,1664
22824,3 TIER SWEETHEART GARDEN SHELF,2153.95,61.0,48,47,1665
85103,stock creditted wrongly,2153.43,317.0,87,46,1666
23031,DRAWER KNOB CRACKLE GLAZE PINK,2152.3,1278.0,155,93,1667
22338,STAR DECORATION PAINTED ZINC,2151.99,6087.0,264,143,1668
23370,SET 36 COLOURING PENCILS DOILY,2151.6,1550.0,151,86,1669
23161,REGENCY CAKE FORK,2145.3,1715.0,98,58,1670
21421,damaged,2144.48,1792.0,105,60,1671
22677,FRENCH BLUE METAL DOOR SIGN 2,2143.03,1583.0,280,101,1672
21905,MORE BUTTER METAL SIGN,2141.07,1615.0,263,132,1673
22708,WRAP DOLLY GIRL,2140.5,5325.0,159,115,1674
23213,STAR WREATH DECORATION WITH BELL,2138.42,1682.0,152,95,1675
23066,SMALL DECO JEWELLERY STAND,2137.81,259.0,85,69,1676
21617,4 LILY  BOTANICAL DINNER CANDLES,2135.01,834.0,169,102,1677
20764,ABSTRACT CIRCLES SKETCHBOOK,2134.76,685.0,193,107,1678
21774,DECORATIVE CATS BATHROOM BOTTLE,2129.81,1711.0,368,79,1679
22515,CHILDS GARDEN SPADE PINK,2129.74,1046.0,208,139,1680
84670,,2128.72,5196.0,182,114,1681
21643,damaged,2127.94,1521.0,204,76,1682
23005,TRAVEL CARD WALLET I LOVE LONDON,2126.55,4733.0,241,105,1683
21195,,2122.66,997.0,150,49,1684
21359,,2116.48,208.0,73,57,1685
23046,PAPER LANTERN 9 POINT DELUXE STAR,2111.49,349.0,36,31,1686
22913,RED COAT RACK PARIS FASHION,2107.85,450.0,122,84,1687
23251,VINTAGE RED ENAMEL TRIM MUG,2105.75,1712.0,120,80,1688
23233,WRAP POPPIES  DESIGN,2105.5,5175.0,158,130,1689
22279,POCKET BAG BLUE PAISLEY RED SPOT,2104.62,1440.0,214,108,1690
84676,,2102.46,848.0,110,76,1691
40018F,,2100.33,1092.0,117,69,1692
22996,TRAVEL CARD WALLET VINTAGE TICKET,2094.93,4801.0,408,155,1693
23315,IVORY REFECTORY CLOCK,2094.24,213.0,86,63,1694
22859,EASTER TIN BUNNY BOUQUET,2085.75,1250.0,165,115,1695
21865,PINK UNION JACK  PASSPORT COVER,2085.64,896.0,297,129,1696
22308,TEA COSY BLUE STRIPE,2085.05,677.0,214,75,1697
79323S,"Unsaleable, destroyed.",2084.32,334.0,56,38,1698
21070,VINTAGE BILLBOARD MUG,2083.46,2034.0,229,107,1699
72799F,IVORY PILLAR CANDLE GOLD FLOCK,2082.74,1125.0,102,62,1700
23152,IVORY SWEETHEART WIRE LETTER RACK,2080.65,554.0,159,108,1701
84854,,2079.47,381.0,110,42,1702
21291,SMALL POLKADOT CHOCOLATE GIFT BAG,2077.93,2411.0,153,95,1703
84797B,,2077.82,344.0,52,22,1704
22023,EMPIRE BIRTHDAY CARD,2076.77,4975.0,430,177,1705
22695,WICKER WREATH SMALL,2070.15,1457.0,225,151,1706
23227,FILIGREE HEART BUTTERFLY WHITE,2070.06,1642.0,117,61,1707
21619,4 VANILLA BOTANICAL CANDLES,2069.02,1131.0,212,138,1708
85049H,URBAN BLACK RIBBONS,2067.18,2066.0,334,154,1709
22935,BAKING MOULD ROSE MILK CHOCOLATE,2066.82,690.0,65,46,1710
21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,2065.16,1421.0,126,64,1711
84990,,2062.19,4248.0,193,112,1712
84509G,SET OF 4 FAIRY CAKE PLACEMATS,2060.37,804.0,161,96,1713
23291,DOLLY GIRL CHILDRENS CUP,2059.03,1634.0,195,104,1714
21077,,2058.1,2790.0,192,111,1715
21058,PARTY INVITES WOODLAND,2055.59,2396.0,275,148,1716
22903,CALENDAR FAMILY FAVOURITES,2053.96,745.0,82,39,1717
22400,MAGNETS PACK OF 4 HOME SWEET HOME,2049.56,2450.0,234,159,1718
21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,2049.4,2225.0,205,99,1719
84459A,PINK METAL CHICKEN HEART,2041.69,1263.0,201,96,1720
22928,YELLOW GIANT GARDEN THERMOMETER,2041.35,296.0,118,64,1721
23500,KEY RING BASEBALL BOOT ASSORTED,2038.33,1626.0,98,76,1722
22201,FRYING PAN BLUE POLKADOT,2034.4,509.0,166,76,1723
85016,SET OF 6 VINTAGE NOTELETS KIT,2033.33,1679.0,167,60,1724
22832,BROCANTE SHELF WITH HOOKS,2033.15,185.0,85,71,1725
23490,T-LIGHT HOLDER HANGING LOVE BIRD,2032.77,542.0,101,83,1726
21348,,2030.84,842.0,133,91,1727
47591C,,2029.27,1055.0,162,111,1728
21612,,2025.77,698.0,113,76,1729
22261,FELT EGG COSY WHITE RABBIT,2024.35,2105.0,243,126,1730
22211,WOOD STAMP SET FLOWERS,2022.35,1531.0,291,161,1731
22799,SWEETHEART WIRE FRUIT BOWL,2020.84,253.0,108,85,1732
23268,,2018.14,1447.0,89,68,1733
21397,damaged,2017.74,2157.0,180,99,1734
21356,TOAST ITS - FAIRY FLOWER,2014.16,1592.0,349,116,1735
23289,DOLLY GIRL CHILDRENS BOWL,2013.7,1622.0,191,111,1736
23529,WALL ART DOLLY GIRL,2011.99,637.0,37,26,1737
22520,,2011.28,2294.0,369,256,1738
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,2010.6,209.0,77,22,1739
23358,HOT STUFF HOT WATER BOTTLE,2008.38,594.0,89,61,1740
21389,IVORY HANGING DECORATION  BIRD,2008.09,2299.0,261,149,1741
79323G,"Unsaleable, destroyed.",2007.88,314.0,61,37,1742
35953,FOLKART STAR CHRISTMAS DECORATIONS,2007.22,3868.0,155,98,1743
21504,SKULLS GREETING CARD,2005.02,4913.0,329,158,1744
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,2005.0,1180.0,119,85,1745
20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,2002.84,590.0,186,117,1746
22932,BAKING MOULD TOFFEE CUP CHOCOLATE,2000.88,884.0,72,51,1747
22496,SET OF 2 ROUND TINS DUTCH CHEESE,1996.09,731.0,193,153,1748
20703,BLUE PADDED SOFT MOBILE,1993.47,471.0,169,122,1749
22405,MONEY BOX POCKET MONEY DESIGN,1993.38,1642.0,217,173,1750
22521,,1987.93,2288.0,370,257,1751
22719,,1987.83,1467.0,235,69,1752
22559,SEASIDE FLYING DISC,1986.87,1583.0,202,118,1753
22343,PARTY PIZZA DISH RED RETROSPOT,1985.74,3297.0,188,90,1754
23357,HOT WATER BOTTLE SEX BOMB,1982.05,450.0,102,79,1755
85217,,1981.85,2869.0,164,96,1756
22068,BLACK PIRATE TREASURE CHEST,1979.82,1112.0,276,111,1757
23145,ZINC T-LIGHT HOLDER STAR LARGE,1979.48,2084.0,169,128,1758
20871,OPULENT VELVET SET/3 CANDLES,1978.05,1273.0,127,72,1759
22599,CHRISTMAS MUSICAL ZINC STAR,1976.88,3119.0,189,114,1760
22204,MILK PAN BLUE POLKADOT,1974.29,537.0,169,66,1761
21630,FLOOR CUSHION ELEPHANT CARNIVAL,1973.39,162.0,95,21,1762
79160,HEART SHAPE WIRELESS DOORBELL,1973.07,944.0,210,51,1763
17084R,ASSORTED INCENSE PACK,1968.45,10625.0,66,29,1764
21657,MILK BOTTLE WITH GLASS STOPPER,1967.38,257.0,118,76,1765
23068,ALUMINIUM STAMPED HEART,1966.93,809.0,136,106,1766
22931,BAKING MOULD HEART WHITE CHOCOLATE,1963.3,813.0,129,95,1767
23374,RED SPOT PAPER GIFT BAG,1962.83,2456.0,131,108,1768
21629,SQUARE FLOOR CUSHION VINTAGE RED,1961.37,177.0,105,27,1769
21082,SET/20 FRUIT SALAD PAPER NAPKINS,1960.45,7183.0,163,94,1770
23075,PARLOUR CERAMIC WALL HOOK,1960.3,472.0,80,61,1771
23228,FILIGREE HEART BIRD WHITE,1960.0,1492.0,125,58,1772
20846,ZINC HEART LATTICE T-LIGHT HOLDER,1956.81,1453.0,169,105,1773
22614,PACK OF 12 SPACEBOY TISSUES,1954.3,5726.0,368,222,1774
21695,SMALL SILVER FLOWER CANDLE POT,1952.18,630.0,102,65,1775
22098,BOUDOIR SQUARE TISSUE BOX,1952.04,2865.0,309,161,1776
23235,STORAGE TIN VINTAGE LEAF,1950.66,736.0,105,88,1777
22262,FELT EGG COSY CHICKEN,1947.82,2026.0,306,135,1778
35971,ROSE FOLKART HEART DECORATIONS,1947.74,1963.0,217,91,1779
20984,damaged,1940.96,5867.0,245,178,1780
21803,CHRISTMAS TREE STAR DECORATION,1938.96,4463.0,322,86,1781
46775D,SUNSET COLOUR CHUNKY KNITTED THROW,1938.19,153.0,95,28,1782
22802,FAUX FUR CHOCOLATE THROW,1933.59,110.0,62,39,1783
21991,BOHEMIAN COLLAGE STATIONERY SET,1927.54,1103.0,289,109,1784
20716,,1925.04,1533.0,246,121,1785
23094,LE GRAND TRAY CHIC SET,1924.92,152.0,79,65,1786
21538,,1924.51,1308.0,51,40,1787
21043,APRON MODERN VINTAGE COTTON,1921.03,677.0,141,81,1788
84581,,1920.02,506.0,234,125,1789
21802,CHRISTMAS TREE HEART DECORATION,1917.2,4377.0,323,89,1790
22753,SMALL YELLOW BABUSHKA NOTEBOOK,1915.21,2332.0,404,205,1791
22438,BALLOON ART MAKE YOUR OWN FLOWERS,1913.22,1459.0,170,117,1792
40001,WHITE BAMBOO RIBS LAMPSHADE,1911.65,2484.0,121,39,1793
85232A,,1910.22,377.0,140,97,1794
20684,,1910.06,580.0,176,117,1795
21692,,1906.62,502.0,111,81,1796
22522,CHILDS GARDEN FORK BLUE,1905.81,2239.0,334,249,1797
85162B,,1905.15,977.0,13,5,1798
23155,KNICKERBOCKERGLORY MAGNET ASSORTED,1904.77,2221.0,135,84,1799
84763,,1903.0,1517.0,170,106,1800
22565,FELTCRAFT HAIRBANDS PINK AND WHITE,1902.19,2086.0,278,173,1801
21773,DECORATIVE ROSE BATHROOM BOTTLE,1899.4,1642.0,308,87,1802
21647,ASSORTED TUTTI FRUTTI LARGE PURSE,1899.28,848.0,144,91,1803
22210,WOOD STAMP SET BEST WISHES,1898.42,1586.0,287,179,1804
23491,VINTAGE JINGLE BELLS HEART,1897.76,228.0,78,64,1805
84519B,CARROT CHARLIE+LOLA COASTER SET,1895.37,867.0,214,98,1806
22985,WRAP BILLBOARD FONTS DESIGN,1895.24,4722.0,136,101,1807
22513,DOORSTOP FOOTBALL DESIGN,1894.7,585.0,170,106,1808
16169E,WRAP 50'S  CHRISTMAS,1892.46,4563.0,149,143,1809
21659,,1891.7,120.0,66,45,1810
21581,SKULLS  DESIGN  COTTON TOTE BAG,1890.74,1172.0,203,104,1811
21445,,1887.23,1519.0,146,88,1812
85231B,CINAMMON SET OF 9 T-LIGHTS,1884.42,2058.0,388,181,1813
23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,1884.17,2095.0,199,129,1814
22523,CHILDS GARDEN FORK PINK,1882.29,2183.0,352,248,1815
23394,POSTE FRANCE CUSHION COVER,1877.65,435.0,150,90,1816
22858,EASTER TIN KEEPSAKE,1877.34,1135.0,139,104,1817
84856S,SMALL TAHITI BEACH BAG,1877.21,467.0,33,25,1818
22678,FRENCH BLUE METAL DOOR SIGN 3,1875.53,1400.0,248,92,1819
21983,PACK OF 12 BLUE PAISLEY TISSUES,1875.02,6118.0,325,208,1820
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1873.82,1512.0,295,61,1821
21085,,1872.68,13731.0,66,42,1822
21687,,1871.23,477.0,101,55,1823
16016,LARGE CHINESE STYLE SCISSOR,1870.7,2314.0,106,57,1824
23090,missing,1870.03,2237.0,149,96,1825
21241,GREEN POLKADOT CUP,1869.07,2213.0,260,129,1826
21091,,1868.7,13700.0,47,31,1827
23359,SET OF 12 T-LIGHTS VINTAGE DOILY,1866.46,990.0,79,73,1828
21394,,1864.63,4005.0,150,100,1829
23525,WALL ART BUFFALO BILL,1863.82,582.0,53,38,1830
22535,MAGIC DRAWING SLATE BUNNIES,1862.49,4454.0,298,204,1831
21613,S/12 VANILLA  BOTANICAL T-LIGHTS,1861.45,632.0,145,111,1832
21287,SCENTED VELVET LOUNGE CANDLE,1860.0,4107.0,93,67,1833
21677,HEARTS  STICKERS,1859.38,2125.0,279,144,1834
21841,BABY MOUSE RED GINGHAM DRESS,1857.47,437.0,132,106,1835
22686,FRENCH BLUE METAL DOOR SIGN No,1857.39,1406.0,221,70,1836
85164B,,1851.22,141.0,66,27,1837
20772,GARDEN PATH JOURNAL,1848.73,970.0,161,105,1838
21547,,1848.47,719.0,119,69,1839
85185B,PINK HORSE SOCK PUPPET KIT,1843.46,593.0,182,111,1840
85162C,,1841.7,904.0,46,11,1841
22587,FELTCRAFT HAIRBAND RED AND BLUE,1841.19,2112.0,308,194,1842
23378,PACK OF 12 50'S CHRISTMAS TISSUES,1840.08,3997.0,176,127,1843
21894,POTTING SHED SEED ENVELOPES,1836.14,1320.0,247,120,1844
21357,,1827.76,1388.0,211,105,1845
22317,FIVE CATS HANGING DECORATION,1827.64,587.0,167,83,1846
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,1826.07,1018.0,150,70,1847
21618,,1823.74,698.0,139,86,1848
22680,FRENCH BLUE METAL DOOR SIGN 5,1820.45,1356.0,230,97,1849
84327A,,1820.27,959.0,123,78,1850
21088,SET/6 FRUIT SALAD PAPER CUPS,1816.73,16615.0,136,95,1851
23148,MINIATURE ANTIQUE ROSE HOOK IVORY,1816.31,2139.0,247,143,1852
