transaction_key,invoice,full_date,stock_code,description,country,quantity,unit_price,line_value,transaction_type,record_status
110149,500073,2010-03-04,21662,,United Kingdom,1,0.0,0.0,Sale,Zero Price
110154,C500079,2010-03-04,22203,MILK PAN RED RETROSPOT,United Kingdom,-3,3.75,-11.25,Cancellation,Valid
110155,C500081,2010-03-04,M,Manual,United Kingdom,-1,102.84,-102.84,Cancellation,Valid
110165,C500090,2010-03-04,85162A,?,United Kingdom,-1,9.95,-9.95,Cancellation,Valid
110166,C500090,2010-03-04,22385,JUMBO BAG SPACEBOY DESIGN,United Kingdom,-1,1.95,-1.95,Cancellation,Valid
110167,C500090,2010-03-04,75049L,LARGE CIRCULAR MIRROR MOBILE,United Kingdom,-6,1.25,-7.5,Cancellation,Valid
110168,C500090,2010-03-04,20893,damages,United Kingdom,-2,2.55,-5.1,Cancellation,Valid
110169,C500090,2010-03-04,20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,United Kingdom,-3,2.95,-8.85,Cancellation,Valid
110170,C500090,2010-03-04,85211,,United Kingdom,-1,1.65,-1.65,Cancellation,Valid
110215,500091,2010-03-04,22498,WOODEN REGATTA BUNTING,United Kingdom,12,0.0,0.0,Sale,Zero Price
110216,500091,2010-03-04,22499,WOODEN UNION JACK BUNTING,United Kingdom,12,0.0,0.0,Sale,Zero Price
110217,500091,2010-03-04,21243,PINK POLKADOT PLATE,United Kingdom,8,0.0,0.0,Sale,Zero Price
110218,500091,2010-03-04,84879,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,8,0.0,0.0,Sale,Zero Price
110555,C500095,2010-03-04,M,Manual,United Kingdom,-1,308.74,-308.74,Cancellation,Valid
110756,500112,2010-03-04,21477,STRING OF 20 ROSE LIGHTS,United Kingdom,2,0.0,0.0,Sale,Zero Price
111033,C500127,2010-03-04,22061,LARGE CAKE STAND  HANGING STRAWBERY,United Kingdom,-1,9.95,-9.95,Cancellation,Valid
111145,C500131,2010-03-04,20828,GLITTER BUTTERFLY CLIPS,United Kingdom,-6,2.55,-15.3,Cancellation,Valid
111220,500137,2010-03-04,84909A,PINK PAISLEY QUILT,United Kingdom,-6,0.0,0.0,Stock Adjustment,Zero Price
111221,500136,2010-03-04,84619,,United Kingdom,-4,0.0,0.0,Stock Adjustment,Zero Price
111222,500138,2010-03-04,84616,SILVER ROCCOCO CHANDELIER,United Kingdom,-10,0.0,0.0,Stock Adjustment,Zero Price
111223,500139,2010-03-04,84469,,United Kingdom,-80,0.0,0.0,Stock Adjustment,Zero Price
111224,500140,2010-03-04,21298,,United Kingdom,-6,0.0,0.0,Stock Adjustment,Zero Price
111418,C500152,2010-03-04,22142,CHRISTMAS CRAFT WHITE FAIRY,United Kingdom,-1,1.45,-1.45,Cancellation,Valid
111420,C500154,2010-03-04,22114,HOT WATER BOTTLE TEA AND SYMPATHY,United Kingdom,-2,3.95,-7.9,Cancellation,Valid
111421,C500156,2010-03-04,21069,VINTAGE BILLBOARD TEA MUG,United Kingdom,-6,1.25,-7.5,Cancellation,Valid
111549,500164,2010-03-05,17109B,FLOWER FAIRY INCENSE LAVENDER,United Kingdom,-205,0.0,0.0,Stock Adjustment,Zero Price
112128,500248,2010-03-05,17109B,FLOWER FAIRY INCENSE LAVENDER,United Kingdom,72,0.0,0.0,Sale,Zero Price
112255,500258,2010-03-05,21752,GLASS CAKE STAND MIRRORED BASE,United Kingdom,-53,0.0,0.0,Stock Adjustment,Zero Price
112440,500273,2010-03-05,22382,LUNCH BAG SPACEBOY DESIGN,United Kingdom,1,0.0,0.0,Sale,Zero Price
112607,500290,2010-03-05,35096A,,United Kingdom,54,0.0,0.0,Sale,Zero Price
112608,500291,2010-03-05,35096B,,United Kingdom,-66,0.0,0.0,Stock Adjustment,Zero Price
112834,C500305,2010-03-07,S,SAMPLES,United Kingdom,-1,73.8,-73.8,Cancellation,Valid
112854,C500307,2010-03-07,21303,,United Kingdom,-1,5.95,-5.95,Cancellation,Valid
112855,C500308,2010-03-07,16235,RECYCLED PENCIL WITH RABBIT ERASER,United Kingdom,-60,0.21,-12.6,Cancellation,Valid
112856,C500309,2010-03-07,S,SAMPLES,United Kingdom,-1,32.03,-32.03,Cancellation,Valid
112926,C500314,2010-03-07,21985,PACK OF 12 HEARTS DESIGN TISSUES,United Kingdom,-48,0.29,-13.92,Cancellation,Valid
112927,C500314,2010-03-07,21733,RED HANGING HEART T-LIGHT HOLDER,United Kingdom,-4,2.95,-11.8,Cancellation,Valid
112953,C500319,2010-03-07,BANK CHARGES,Bank Charges,United Kingdom,-11,0.96,-10.56,Cancellation,Valid
113010,500321,2010-03-07,84016,FLAG OF ST GEORGE CAR FLAG,United Kingdom,-3300,0.0,0.0,Stock Adjustment,Zero Price
113879,C500345,2010-03-07,84937,,United Kingdom,-6,2.1,-12.6,Cancellation,Valid
113880,C500345,2010-03-07,85042,ANTIQUE LILY FAIRY LIGHTS,United Kingdom,-1,4.95,-4.95,Cancellation,Valid
113941,500351,2010-03-07,22203,MILK PAN RED RETROSPOT,United Kingdom,1,0.0,0.0,Sale,Zero Price
113942,500351,2010-03-07,21539,RED RETROSPOT BUTTER DISH,United Kingdom,1,0.0,0.0,Sale,Zero Price
113943,500351,2010-03-07,22199,FRYING PAN RED RETROSPOT,United Kingdom,1,0.0,0.0,Sale,Zero Price
113944,500351,2010-03-07,21116,OWL DOORSTOP,United Kingdom,2,0.0,0.0,Sale,Zero Price
113945,500351,2010-03-07,48197,DOORMAT BIRD ON THE WIRE,United Kingdom,3,0.0,0.0,Sale,Zero Price
113946,500351,2010-03-07,48189,adjustment,United Kingdom,1,0.0,0.0,Sale,Zero Price
113947,500351,2010-03-07,85099B,JUMBO BAG RED RETROSPOT,United Kingdom,1,0.0,0.0,Sale,Zero Price
113948,500351,2010-03-07,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,United Kingdom,1,0.0,0.0,Sale,Zero Price
113949,500351,2010-03-07,22352,LUNCH BOX WITH CUTLERY RETROSPOT,United Kingdom,1,0.0,0.0,Sale,Zero Price
113950,500351,2010-03-07,48194,DOORMAT HEARTS,United Kingdom,3,0.0,0.0,Sale,Zero Price
113951,500351,2010-03-07,21523,DOORMAT FANCY FONT HOME SWEET HOME,United Kingdom,3,0.0,0.0,Sale,Zero Price
113952,500351,2010-03-07,48111,DOORMAT 3 SMILEY CATS,United Kingdom,1,0.0,0.0,Sale,Zero Price
113953,500351,2010-03-07,21955,DOORMAT UNION JACK GUNS AND ROSES,United Kingdom,4,0.0,0.0,Sale,Zero Price
113955,C500352,2010-03-07,BANK CHARGES,Bank Charges,United Kingdom,-1,11.29,-11.29,Cancellation,Valid
114805,500418,2010-03-08,85014D,,United Kingdom,-29,0.0,0.0,Stock Adjustment,Zero Price
115727,C500494,2010-03-08,C2,CARRIAGE,United Kingdom,-1,50.0,-50.0,Cancellation,Valid
115729,500496,2010-03-08,21914,BLUE HARMONICA IN BOX,United Kingdom,-12,0.0,0.0,Stock Adjustment,Zero Price
115730,500497,2010-03-08,21914,BLUE HARMONICA IN BOX,United Kingdom,24,0.0,0.0,Sale,Zero Price
115783,500499,2010-03-08,21967,PACK OF 12 SKULL TISSUES,United Kingdom,3,0.0,0.0,Sale,Zero Price
115923,C500507,2010-03-08,21298,,United Kingdom,-1,12.75,-12.75,Cancellation,Valid
115924,C500507,2010-03-08,84770,,United Kingdom,-6,2.95,-17.7,Cancellation,Valid
116101,C500542,2010-03-08,21429,RED GINGHAM ROSE JEWELLERY BOX,France,-2,1.65,-3.3,Cancellation,Valid
116102,C500542,2010-03-08,22358,KINGS CHOICE TEA CADDY,France,-1,2.95,-2.95,Cancellation,Valid
116103,C500542,2010-03-08,85232B,,France,-2,4.95,-9.9,Cancellation,Valid
116104,C500542,2010-03-08,22386,JUMBO BAG PINK POLKADOT,France,-1,1.95,-1.95,Cancellation,Valid
116105,500543,2010-03-08,37502,TEA TIME MUG IN GIFT BOX,United Kingdom,129,0.0,0.0,Sale,Zero Price
116106,500548,2010-03-08,79321,CHILLI LIGHTS,United Kingdom,1,0.0,0.0,Sale,Zero Price
116107,C500546,2010-03-08,21527,RED RETROSPOT TRADITIONAL TEAPOT,Portugal,-2,7.95,-15.9,Cancellation,Valid
116108,500545,2010-03-08,84427B,,United Kingdom,11,0.0,0.0,Sale,Zero Price
116109,500547,2010-03-08,72484,,United Kingdom,5,0.0,0.0,Sale,Zero Price
116110,500544,2010-03-08,84427B,,United Kingdom,2,0.0,0.0,Sale,Zero Price
116111,500550,2010-03-08,90111,,United Kingdom,1,0.0,0.0,Sale,Zero Price
116112,500549,2010-03-08,85185F,,United Kingdom,1,0.0,0.0,Sale,Zero Price
116113,C500551,2010-03-08,85232A,,Germany,-6,4.95,-29.7,Cancellation,Valid
116114,500552,2010-03-08,85049C,ROMANTIC PINKS RIBBONS,United Kingdom,1,0.0,0.0,Sale,Zero Price
116115,500553,2010-03-08,20672,,United Kingdom,1,0.0,0.0,Sale,Zero Price
116116,500556,2010-03-08,21984,PACK OF 12 PINK PAISLEY TISSUES,United Kingdom,2,0.0,0.0,Sale,Zero Price
116117,500554,2010-03-08,22174,PHOTO CUBE,United Kingdom,12,0.0,0.0,Sale,Zero Price
116118,500555,2010-03-08,90084,,United Kingdom,2,0.0,0.0,Sale,Zero Price
116119,500557,2010-03-08,84030B,,United Kingdom,2,0.0,0.0,Sale,Zero Price
116120,500558,2010-03-08,84030C,,United Kingdom,5,0.0,0.0,Sale,Zero Price
116121,500559,2010-03-08,22125,,United Kingdom,2,0.0,0.0,Sale,Zero Price
116122,500560,2010-03-08,72796A,,United Kingdom,2,0.0,0.0,Sale,Zero Price
116123,500561,2010-03-08,85185E,,United Kingdom,-37,0.0,0.0,Stock Adjustment,Zero Price
116124,500562,2010-03-08,84839,SWEETHEART KEY CABINET,United Kingdom,-26,0.0,0.0,Stock Adjustment,Zero Price
116125,500563,2010-03-08,84623,,United Kingdom,-27,0.0,0.0,Stock Adjustment,Zero Price
116134,C500565,2010-03-08,85066,CREAM SWEETHEART MINI CHEST,United Kingdom,-2,12.75,-25.5,Cancellation,Valid
116135,C500565,2010-03-08,85123A,CREAM HANGING HEART T-LIGHT HOLDER,United Kingdom,-12,2.95,-35.4,Cancellation,Valid
116136,C500565,2010-03-08,85232B,,United Kingdom,-3,4.95,-14.85,Cancellation,Valid
116137,C500565,2010-03-08,21533,RETROSPOT LARGE MILK JUG,United Kingdom,-6,4.95,-29.7,Cancellation,Valid
116138,C500565,2010-03-08,21535,RED RETROSPOT SMALL MILK JUG,United Kingdom,-6,2.55,-15.3,Cancellation,Valid
116139,C500565,2010-03-08,15056N,EDWARDIAN PARASOL NATURAL,United Kingdom,-12,5.95,-71.4,Cancellation,Valid
116140,C500565,2010-03-08,20679,EDWARDIAN PARASOL RED,United Kingdom,-3,5.95,-17.85,Cancellation,Valid
116141,C500565,2010-03-08,15056bl,EDWARDIAN PARASOL BLACK,United Kingdom,-3,5.95,-17.85,Cancellation,Valid
116165,500569,2010-03-08,51012L,"FEATHER DUSTER, LIGHT PINK",United Kingdom,-45,0.0,0.0,Stock Adjustment,Zero Price
116166,500570,2010-03-08,51012C,"FEATHER DUSTER, COAL BLACK",United Kingdom,-1,0.0,0.0,Stock Adjustment,Zero Price
116168,500572,2010-03-08,47347B,,United Kingdom,-122,0.0,0.0,Stock Adjustment,Zero Price
116169,C500573,2010-03-08,79323LP,"Unsaleable, destroyed.",United Kingdom,-8,6.75,-54.0,Cancellation,Valid
116641,C500594,2010-03-09,22300,COFFEE MUG DOG + BALL DESIGN,United Kingdom,-2,2.55,-5.1,Cancellation,Valid
116684,500623,2010-03-09,82494L,WOODEN FRAME ANTIQUE WHITE,United Kingdom,-310,0.0,0.0,Stock Adjustment,Zero Price
116794,500657,2010-03-09,22077,6 RIBBONS RUSTIC CHARM,United Kingdom,24,0.0,0.0,Sale,Zero Price
116940,500675,2010-03-09,16156N,"WRAP, FRIENDSHIP ON GREEN",United Kingdom,-200,0.0,0.0,Stock Adjustment,Zero Price
116941,500674,2010-03-09,16161M,WRAP  PINK FLOCK,United Kingdom,-350,0.0,0.0,Stock Adjustment,Zero Price
116942,500676,2010-03-09,16161P,WRAP ENGLISH ROSE,United Kingdom,-250,0.0,0.0,Stock Adjustment,Zero Price
116943,500677,2010-03-09,84255B,,United Kingdom,-35,0.0,0.0,Stock Adjustment,Zero Price
116944,500680,2010-03-09,84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,United Kingdom,58,0.0,0.0,Sale,Zero Price
116945,500679,2010-03-09,46775E,CANDY POP CHUNKY KNITTED THROW,United Kingdom,-16,0.0,0.0,Stock Adjustment,Zero Price
116946,500678,2010-03-09,84653,,United Kingdom,-8,0.0,0.0,Stock Adjustment,Zero Price
116947,500681,2010-03-09,22273,FELTCRAFT DOLL MOLLY,United Kingdom,-36,0.0,0.0,Stock Adjustment,Zero Price
116948,500682,2010-03-09,22146,,United Kingdom,-59,0.0,0.0,Stock Adjustment,Zero Price
116949,500683,2010-03-09,21437,,United Kingdom,-49,0.0,0.0,Stock Adjustment,Zero Price
116950,500684,2010-03-09,84925D,,United Kingdom,192,0.0,0.0,Sale,Zero Price
116951,500686,2010-03-09,21443,,United Kingdom,-3,0.0,0.0,Stock Adjustment,Zero Price
116965,500687,2010-03-09,20897,VINTAGE NOTEBOOK PARIS DAYS,United Kingdom,-27,0.0,0.0,Stock Adjustment,Zero Price
116966,500688,2010-03-09,21981,PACK OF 12 WOODLAND TISSUES,United Kingdom,-20,0.0,0.0,Stock Adjustment,Zero Price
116967,500690,2010-03-09,81985A,,United Kingdom,-10,0.0,0.0,Stock Adjustment,Zero Price
116968,500689,2010-03-09,21193,,United Kingdom,-22,0.0,0.0,Stock Adjustment,Zero Price
116969,500691,2010-03-09,84925C,FAIRY CAKES  WALL THERMOMETER,United Kingdom,-29,0.0,0.0,Stock Adjustment,Zero Price
116970,500693,2010-03-09,37502,TEA TIME MUG IN GIFT BOX,United Kingdom,216,0.0,0.0,Sale,Zero Price
116971,500692,2010-03-09,84830,,United Kingdom,-2,0.0,0.0,Stock Adjustment,Zero Price
116972,C500694,2010-03-09,M,Manual,United Kingdom,-1,2.55,-2.55,Cancellation,Valid
117200,C500697,2010-03-09,M,Manual,United Kingdom,-1,373.57,-373.57,Cancellation,Valid
117201,C500698,2010-03-09,POST,POSTAGE,EIRE,-1,25.0,-25.0,Cancellation,Valid
117202,C500698,2010-03-09,37449,CERAMIC CAKE STAND + HANGING CAKES,EIRE,-2,9.95,-19.9,Cancellation,Valid
117203,C500698,2010-03-09,79072,TEATIME CAKE TIN WITH HANDLE,EIRE,-2,9.95,-19.9,Cancellation,Valid
117204,C500698,2010-03-09,21258,VICTORIAN SEWING BOX LARGE,EIRE,-1,12.75,-12.75,Cancellation,Valid
117214,C500700,2010-03-09,M,Manual,United Kingdom,-1,40.68,-40.68,Cancellation,Valid
117245,500704,2010-03-09,21895,,United Kingdom,-20,0.0,0.0,Stock Adjustment,Zero Price
117246,C500705,2010-03-09,22208,WOOD STAMP SET THANK YOU,United Kingdom,-12,1.65,-19.8,Cancellation,Valid
117247,C500705,2010-03-09,22210,WOOD STAMP SET BEST WISHES,United Kingdom,-12,1.65,-19.8,Cancellation,Valid
117248,C500705,2010-03-09,22209,WOOD STAMP SET HAPPY BIRTHDAY,United Kingdom,-12,1.65,-19.8,Cancellation,Valid
117249,C500705,2010-03-09,16237,SLEEPING CAT ERASERS,United Kingdom,-30,0.21,-6.3,Cancellation,Valid
117250,C500705,2010-03-09,16236,KITTY PENCIL ERASERS,United Kingdom,-28,0.21,-5.88,Cancellation,Valid
117251,C500705,2010-03-09,16043,,United Kingdom,-24,0.42,-10.08,Cancellation,Valid
117252,C500705,2010-03-09,10120,DOGGY RUBBER,United Kingdom,-30,0.21,-6.3,Cancellation,Valid
117253,C500705,2010-03-09,47480,HANGING PHOTO CLIP ROPE LADDER,United Kingdom,-12,1.65,-19.8,Cancellation,Valid
117254,C500705,2010-03-09,20766,GARDEN PATH SKETCHBOOK,United Kingdom,-4,3.75,-15.0,Cancellation,Valid
117255,C500705,2010-03-09,20763,DAISY SKETCHBOOK,United Kingdom,-4,3.75,-15.0,Cancellation,Valid
117256,C500705,2010-03-09,20765,CHRYSANTHEMUM SKETCHBOOK,United Kingdom,-4,3.75,-15.0,Cancellation,Valid
117257,C500705,2010-03-09,20762,GREEN FERN SKETCHBOOK,United Kingdom,-4,3.75,-15.0,Cancellation,Valid
117258,C500705,2010-03-09,20761,BLUE PAISLEY SKETCHBOOK,United Kingdom,-4,3.75,-15.0,Cancellation,Valid
117259,C500705,2010-03-09,20764,ABSTRACT CIRCLES SKETCHBOOK,United Kingdom,-4,3.75,-15.0,Cancellation,Valid
117260,C500705,2010-03-09,16216,LETTER SHAPE PENCIL SHARPENER,United Kingdom,-80,0.16,-12.8,Cancellation,Valid
117261,C500705,2010-03-09,20772,GARDEN PATH JOURNAL,United Kingdom,-6,2.55,-15.3,Cancellation,Valid
117262,C500705,2010-03-09,20767,BLUE PAISLEY JOURNAL,United Kingdom,-6,2.55,-15.3,Cancellation,Valid
117263,C500705,2010-03-09,20770,ABSTRACT CIRCLE JOURNAL,United Kingdom,-6,2.55,-15.3,Cancellation,Valid
117264,C500705,2010-03-09,20771,CHRYSANTHEMUM  JOURNAL,United Kingdom,-6,2.55,-15.3,Cancellation,Valid
117265,C500705,2010-03-09,22610,PENS ASSORTED FUNNY FACE,United Kingdom,-36,0.85,-30.6,Cancellation,Valid
117266,C500705,2010-03-09,22609,PENS ASSORTED SPACEBALL,United Kingdom,-36,0.85,-30.6,Cancellation,Valid
117267,C500705,2010-03-09,22608,PENS ASSORTED FUNKY JEWELED,United Kingdom,-36,0.85,-30.6,Cancellation,Valid
117276,C500707,2010-03-09,M,Manual,United Kingdom,-1,774.04,-774.04,Cancellation,Valid
117277,C500708,2010-03-09,BANK CHARGES,Bank Charges,United Kingdom,-1,372.3,-372.3,Cancellation,Valid
117278,C500709,2010-03-09,21257,VICTORIAN SEWING BOX MEDIUM,United Kingdom,-1,7.95,-7.95,Cancellation,Valid
117279,C500709,2010-03-09,82483,WOOD 2 DRAWER CABINET WHITE FINISH,United Kingdom,-1,5.95,-5.95,Cancellation,Valid
117280,C500709,2010-03-09,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,United Kingdom,-1,8.5,-8.5,Cancellation,Valid
117281,C500709,2010-03-09,M,Manual,United Kingdom,-2,5.95,-11.9,Cancellation,Valid
117282,C500709,2010-03-09,82482,WOODEN PICTURE FRAME WHITE FINISH,United Kingdom,-1,2.55,-2.55,Cancellation,Valid
117283,C500709,2010-03-09,84836,ZINC METAL HEART DECORATION,United Kingdom,-2,1.25,-2.5,Cancellation,Valid
117284,C500710,2010-03-09,M,Manual,United Kingdom,-1,255.24,-255.24,Cancellation,Valid
117360,500714,2010-03-09,85189,,United Kingdom,-60,0.0,0.0,Stock Adjustment,Zero Price
117573,C500722,2010-03-09,21645,,United Kingdom,-3,1.65,-4.95,Cancellation,Valid
117574,C500722,2010-03-09,21634,ASSORTED MINI MADRAS NOTEBOOK,United Kingdom,-1,1.25,-1.25,Cancellation,Valid
117575,C500722,2010-03-09,21639,,United Kingdom,-3,0.85,-2.55,Cancellation,Valid
117576,C500722,2010-03-09,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,United Kingdom,-3,1.25,-3.75,Cancellation,Valid
117577,C500723,2010-03-09,85123A,CREAM HANGING HEART T-LIGHT HOLDER,United Kingdom,-1,2.95,-2.95,Cancellation,Valid
117578,C500723,2010-03-09,21536,DAIRY MAID  SMALL  MILK JUG,United Kingdom,-1,2.1,-2.1,Cancellation,Valid
117579,C500723,2010-03-09,21533,RETROSPOT LARGE MILK JUG,United Kingdom,-2,4.95,-9.9,Cancellation,Valid
117580,C500723,2010-03-09,21535,RED RETROSPOT SMALL MILK JUG,United Kingdom,-1,2.55,-2.55,Cancellation,Valid
117581,C500724,2010-03-09,22061,LARGE CAKE STAND  HANGING STRAWBERY,EIRE,-1,9.95,-9.95,Cancellation,Valid
117582,C500724,2010-03-09,22198,LARGE POPCORN HOLDER,EIRE,-5,1.65,-8.25,Cancellation,Valid
117583,C500725,2010-03-09,22070,SMALL RED RETROSPOT MUG IN BOX,United Kingdom,-3,3.75,-11.25,Cancellation,Valid
117584,C500725,2010-03-09,22071,SMALL WHITE RETROSPOT MUG IN BOX,United Kingdom,-2,3.75,-7.5,Cancellation,Valid
117585,C500725,2010-03-09,22326,ROUND SNACK BOXES SET OF4 WOODLAND,United Kingdom,-1,2.95,-2.95,Cancellation,Valid
117586,C500725,2010-03-09,22138,BAKING SET 9 PIECE RETROSPOT,United Kingdom,-1,4.95,-4.95,Cancellation,Valid
117587,C500725,2010-03-09,21683,MEDIUM MEDINA STAMPED METAL BOWL,United Kingdom,-1,2.95,-2.95,Cancellation,Valid
117588,C500726,2010-03-09,22609,PENS ASSORTED SPACEBALL,United Kingdom,-36,0.85,-30.6,Cancellation,Valid
117589,C500727,2010-03-09,84836,ZINC METAL HEART DECORATION,United Kingdom,-12,1.25,-15.0,Cancellation,Valid
117590,C500727,2010-03-09,37450,CERAMIC CAKE BOWL + HANGING CAKES,United Kingdom,-1,2.95,-2.95,Cancellation,Valid
117610,C500729,2010-03-09,21298,,United Kingdom,-2,12.75,-25.5,Cancellation,Valid
117635,C500731,2010-03-09,22236,CAKE STAND 3 TIER MAGIC GARDEN,United Kingdom,-1,12.75,-12.75,Cancellation,Valid
117636,C500731,2010-03-09,21232,STRAWBERRY CERAMIC TRINKET POT,United Kingdom,-1,1.25,-1.25,Cancellation,Valid
117637,C500731,2010-03-09,21667,,United Kingdom,-1,16.95,-16.95,Cancellation,Valid
117638,C500732,2010-03-09,71459,HANGING JAM JAR T-LIGHT HOLDERS,United Kingdom,-1,0.85,-0.85,Cancellation,Valid
117639,C500732,2010-03-09,79323GR,"Unsaleable, destroyed.",United Kingdom,-2,6.75,-13.5,Cancellation,Valid
117640,C500732,2010-03-09,20679,EDWARDIAN PARASOL RED,United Kingdom,-1,5.95,-5.95,Cancellation,Valid
117641,C500733,2010-03-09,22157,ANGEL DECORATION WITH LACE PADDED,United Kingdom,-48,0.85,-40.8,Cancellation,Valid
117642,C500733,2010-03-09,22153,ANGEL DECORATION STARS ON DRESS,United Kingdom,-48,0.42,-20.16,Cancellation,Valid
117643,C500733,2010-03-09,22338,STAR DECORATION PAINTED ZINC,United Kingdom,-36,0.65,-23.4,Cancellation,Valid
117644,C500733,2010-03-09,22339,CHRISTMAS TREE PAINTED ZINC,United Kingdom,-36,0.65,-23.4,Cancellation,Valid
117690,500735,2010-03-09,47503F,,United Kingdom,2,0.0,0.0,Sale,Zero Price
117698,500738,2010-03-09,47504F,,United Kingdom,-2916,0.0,0.0,Stock Adjustment,Zero Price
117700,C500740,2010-03-09,82483,WOOD 2 DRAWER CABINET WHITE FINISH,United Kingdom,-1,5.95,-5.95,Cancellation,Valid
117701,C500740,2010-03-09,21535,RED RETROSPOT SMALL MILK JUG,United Kingdom,-1,2.55,-2.55,Cancellation,Valid
117732,C500742,2010-03-09,22207,FRYING PAN UNION FLAG,United Kingdom,-6,4.25,-25.5,Cancellation,Valid
117733,500743,2010-03-09,20989,,United Kingdom,-48,0.0,0.0,Stock Adjustment,Zero Price
117800,C500748,2010-03-10,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,United Kingdom,-1,4.95,-4.95,Cancellation,Valid
117830,C500750,2010-03-10,21186,WHITE DOVE HONEYCOMB PAPER GARLAND,United Kingdom,-10,1.45,-14.5,Cancellation,Valid
117831,C500750,2010-03-10,21172,PARTY METAL SIGN,United Kingdom,-4,1.25,-5.0,Cancellation,Valid
117983,C500755,2010-03-10,21232,STRAWBERRY CERAMIC TRINKET POT,United Kingdom,-2,1.25,-2.5,Cancellation,Valid
117984,C500755,2010-03-10,21539,RED RETROSPOT BUTTER DISH,United Kingdom,-1,4.95,-4.95,Cancellation,Valid
117985,C500760,2010-03-10,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,United Kingdom,-2,2.55,-5.1,Cancellation,Valid
117986,C500764,2010-03-10,21153,,United Kingdom,-1,10.65,-10.65,Cancellation,Valid
117987,C500769,2010-03-10,22192,BLUE DINER WALL CLOCK,United Kingdom,-1,8.5,-8.5,Cancellation,Valid
117988,C500772,2010-03-10,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,United Kingdom,-12,0.65,-7.8,Cancellation,Valid
117989,C500774,2010-03-10,22070,SMALL RED RETROSPOT MUG IN BOX,United Kingdom,-6,3.75,-22.5,Cancellation,Valid
118037,C500783,2010-03-10,84975,,United Kingdom,-2,1.69,-3.38,Cancellation,Valid
118058,C500790,2010-03-10,75049L,LARGE CIRCULAR MIRROR MOBILE,United Kingdom,-8,0.85,-6.8,Cancellation,Valid
118078,C500798,2010-03-10,22197,POPCORN HOLDER,EIRE,-2,0.85,-1.7,Cancellation,Valid
118079,500815,2010-03-10,17027A,,United Kingdom,-370,0.0,0.0,Stock Adjustment,Zero Price
118080,C500826,2010-03-10,22061,LARGE CAKE STAND  HANGING STRAWBERY,United Kingdom,-1,9.95,-9.95,Cancellation,Valid
118320,C500831,2010-03-10,22384,LUNCH BAG PINK POLKADOT,United Kingdom,-1,1.65,-1.65,Cancellation,Valid
118321,C500831,2010-03-10,20726,LUNCH BAG WOODLAND,United Kingdom,-1,1.65,-1.65,Cancellation,Valid
118322,C500831,2010-03-10,85123A,CREAM HANGING HEART T-LIGHT HOLDER,United Kingdom,-1,2.55,-2.55,Cancellation,Valid
118323,C500831,2010-03-10,22386,JUMBO BAG PINK POLKADOT,United Kingdom,-1,1.95,-1.95,Cancellation,Valid
118324,C500831,2010-03-10,21535,RED RETROSPOT SMALL MILK JUG,United Kingdom,-1,2.55,-2.55,Cancellation,Valid
118325,C500831,2010-03-10,22073,,United Kingdom,-1,3.75,-3.75,Cancellation,Valid
118326,C500831,2010-03-10,21843,RED RETROSPOT CAKE STAND,United Kingdom,-1,10.95,-10.95,Cancellation,Valid
118327,C500831,2010-03-10,21537,RED RETROSPOT PUDDING BOWL,United Kingdom,-1,4.25,-4.25,Cancellation,Valid
118329,C500833,2010-03-10,22457,NATURAL SLATE HEART CHALKBOARD,United Kingdom,-7,2.95,-20.65,Cancellation,Valid
118341,C500835,2010-03-10,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,France,-1,2.55,-2.55,Cancellation,Valid
118342,C500835,2010-03-10,22326,ROUND SNACK BOXES SET OF4 WOODLAND,France,-1,2.95,-2.95,Cancellation,Valid
