customer_id,revenue,orders,units_purchased,products_purchased,first_purchase_date,latest_purchase_date,customer_segment
12383,1850.56,5,1532.0,84,2010-12-22,2011-06-08,Regular
12381,1845.31,5,808.0,70,2011-08-12,2011-12-05,Regular
13168,1840.73,5,898.0,127,2010-06-15,2011-11-03,Regular
16825,1826.89,5,1297.0,48,2010-06-23,2011-11-01,Regular
17244,1826.04,5,1419.0,109,2009-12-06,2011-10-17,Regular
17642,1824.49,5,1475.0,88,2009-12-05,2011-08-12,Regular
15807,1817.52,5,1532.0,85,2010-02-11,2011-10-20,Regular
15530,1808.68,5,1328.0,111,2010-07-15,2011-11-18,Regular
15133,1806.9,5,960.0,45,2010-07-07,2011-08-04,Regular
16797,1802.02,5,898.0,289,2009-12-02,2010-11-11,Regular
16249,1800.07,5,950.0,67,2011-04-14,2011-10-18,Regular
14708,1793.22,5,1159.0,27,2010-09-10,2011-12-07,Regular
15608,1785.98,5,1262.0,93,2010-10-20,2011-11-11,Regular
15128,1783.68,5,1583.0,87,2010-10-05,2011-10-10,Regular
12908,1776.0,5,3000.0,1,2010-03-19,2011-06-16,Regular
15594,1771.78,5,983.0,85,2011-04-19,2011-11-24,Regular
15972,1769.33,5,468.0,104,2010-04-18,2010-09-09,Regular
16595,1757.75,5,1331.0,337,2010-01-17,2011-10-09,Regular
13808,1747.66,5,782.0,70,2011-09-04,2011-12-04,Regular
17695,1746.04,5,1809.0,46,2010-01-28,2011-07-31,Regular
16087,1739.92,5,664.0,6,2010-01-19,2010-11-15,Regular
15730,1726.58,5,1061.0,102,2010-10-04,2011-10-05,Regular
16374,1723.4,5,771.0,276,2010-04-30,2011-10-04,Regular
15267,1717.36,5,944.0,8,2011-06-10,2011-11-17,Regular
12407,1708.12,5,1416.0,57,2011-03-20,2011-10-21,Regular
14859,1705.64,5,888.0,51,2010-06-03,2011-11-27,Regular
15326,1700.52,5,1351.0,94,2009-12-01,2011-01-10,Regular
17813,1698.07,5,752.0,297,2011-09-29,2011-11-25,Regular
13566,1688.6,5,1257.0,263,2010-03-10,2011-10-30,Regular
14643,1679.89,5,1377.0,57,2009-12-11,2011-06-22,Regular
17656,1674.69,5,1399.0,67,2011-08-03,2011-09-27,Regular
17534,1668.83,5,860.0,76,2010-02-25,2011-10-17,Regular
13434,1666.86,5,864.0,17,2010-02-22,2011-09-26,Regular
15192,1666.39,5,1448.0,56,2010-01-29,2011-08-12,Regular
12912,1662.3,5,670.0,17,2011-10-30,2011-12-07,Regular
16625,1654.03,5,1057.0,82,2010-06-14,2011-03-10,Regular
18136,1631.36,5,860.0,77,2010-09-14,2011-10-07,Regular
17571,1630.91,5,991.0,290,2010-06-15,2011-10-20,Regular
15167,1627.62,5,863.0,262,2010-02-04,2011-01-23,Regular
15172,1624.05,5,1611.0,106,2011-04-17,2011-12-01,Regular
16224,1616.54,5,1555.0,107,2010-11-17,2011-10-13,Regular
13239,1594.69,5,1151.0,86,2010-07-25,2011-03-23,Regular
15289,1593.09,5,1627.0,67,2010-03-28,2011-11-10,Regular
13740,1582.77,5,987.0,83,2009-12-02,2011-04-13,Regular
14719,1581.84,5,1025.0,177,2011-04-04,2011-12-08,Regular
15279,1580.54,5,802.0,74,2010-02-02,2010-12-20,Regular
14136,1570.81,5,1148.0,86,2009-12-08,2010-11-04,Regular
14236,1555.34,5,774.0,39,2010-07-22,2011-09-20,Regular
16394,1555.34,5,2604.0,61,2011-02-23,2011-10-14,Regular
15149,1554.61,5,380.0,62,2010-02-28,2011-07-29,Regular
14186,1550.63,5,1550.0,75,2010-03-05,2010-10-08,Regular
16017,1545.58,5,635.0,99,2010-01-05,2011-10-23,Regular
13310,1541.2,5,816.0,80,2010-11-02,2011-11-11,Regular
16066,1521.04,5,935.0,77,2011-08-07,2011-11-23,Regular
17764,1513.57,5,674.0,126,2009-12-03,2011-10-20,Regular
17610,1511.94,5,893.0,114,2009-12-06,2010-06-17,Regular
16037,1509.34,5,766.0,62,2010-03-01,2011-03-15,Regular
13158,1508.18,5,992.0,70,2010-11-16,2011-09-06,Regular
18022,1507.25,5,1311.0,306,2010-06-11,2011-11-04,Regular
15590,1496.6,5,832.0,75,2010-04-12,2010-11-22,Regular
16569,1455.23,5,988.0,27,2009-12-16,2011-12-06,Regular
16121,1450.04,5,879.0,256,2010-05-23,2011-10-13,Regular
17582,1446.95,5,603.0,92,2010-03-26,2011-04-17,Regular
17411,1425.38,5,608.0,69,2009-12-03,2011-11-27,Regular
17438,1422.77,5,553.0,49,2010-03-08,2011-03-31,Regular
15106,1422.52,5,1181.0,90,2011-03-15,2011-11-22,Regular
15223,1417.95,5,385.0,26,2009-12-05,2011-04-28,Regular
17714,1410.18,5,608.0,69,2010-07-14,2011-01-23,Regular
15652,1405.94,5,657.0,93,2010-08-11,2011-09-09,Regular
15186,1403.2,5,716.0,29,2010-01-12,2011-11-25,Regular
13382,1387.58,5,863.0,74,2009-12-08,2011-03-04,Regular
16167,1386.12,5,1494.0,51,2009-12-01,2010-10-21,Regular
14116,1382.74,5,707.0,61,2011-08-10,2011-11-20,Regular
14853,1376.87,5,345.0,26,2010-04-13,2011-11-15,Regular
13579,1374.34,5,718.0,72,2010-02-18,2011-11-25,Regular
14538,1370.84,5,284.0,45,2010-01-25,2011-10-06,Regular
14316,1370.34,5,4494.0,21,2010-03-19,2010-10-13,Regular
13760,1363.64,5,623.0,95,2010-04-25,2011-10-16,Regular
17429,1357.46,5,1286.0,80,2010-10-06,2011-08-03,Regular
12875,1356.99,5,5187.0,2,2010-01-11,2011-07-19,Regular
17054,1356.33,5,804.0,64,2011-04-08,2011-11-11,Regular
17025,1349.67,5,885.0,31,2010-03-08,2011-10-10,Regular
14320,1346.75,5,713.0,68,2010-01-21,2011-05-17,Regular
13506,1338.08,5,942.0,55,2010-09-05,2011-01-27,Regular
13220,1336.09,5,396.0,46,2010-05-13,2011-09-22,Regular
14511,1314.81,5,784.0,53,2011-07-29,2011-11-28,Regular
12987,1312.21,5,585.0,61,2010-01-20,2011-09-27,Regular
16943,1299.49,5,147.0,24,2010-03-25,2011-05-12,Regular
16777,1292.18,5,470.0,125,2010-03-17,2011-09-20,Regular
16372,1290.31,5,722.0,271,2010-04-11,2011-11-06,Regular
17521,1278.06,5,806.0,65,2010-10-01,2011-11-10,Regular
17034,1276.42,5,694.0,49,2010-07-14,2011-11-23,Regular
17341,1272.21,5,831.0,200,2010-06-17,2011-07-06,Regular
17759,1261.88,5,965.0,114,2010-05-05,2011-11-22,Regular
18035,1260.23,5,1134.0,52,2010-11-19,2011-11-04,Regular
15651,1259.06,5,871.0,52,2010-04-22,2011-11-03,Regular
14931,1257.68,5,417.0,30,2011-04-13,2011-12-05,Regular
16292,1253.76,5,688.0,51,2010-04-14,2011-08-10,Regular
15579,1250.63,5,713.0,140,2010-10-03,2011-10-02,Regular
13860,1245.9,5,591.0,58,2011-09-14,2011-12-08,Regular
14428,1224.06,5,428.0,108,2011-01-18,2011-12-02,Regular
16946,1222.04,5,509.0,69,2010-03-02,2010-11-21,Regular
13243,1220.38,5,554.0,165,2010-03-18,2011-05-20,Regular
14698,1217.27,5,602.0,148,2011-10-19,2011-12-08,Regular
17410,1214.72,5,616.0,57,2011-05-08,2011-11-23,Regular
14446,1200.28,5,1091.0,259,2010-11-18,2011-12-09,Regular
15181,1200.2,5,688.0,15,2009-12-08,2011-10-04,Regular
13882,1191.13,5,953.0,54,2011-10-06,2011-12-07,Regular
15573,1188.42,5,770.0,181,2009-12-10,2011-11-08,Regular
18181,1188.34,5,510.0,139,2009-12-04,2011-11-15,Regular
18277,1180.05,5,449.0,53,2010-08-02,2011-10-12,Regular
16693,1179.48,5,658.0,149,2010-02-21,2011-10-02,Regular
16926,1169.61,5,197.0,63,2010-07-01,2010-12-03,Regular
13499,1159.11,5,1365.0,31,2011-03-15,2011-11-22,Regular
17127,1155.03,5,340.0,27,2009-12-04,2010-10-07,Regular
13462,1153.85,5,697.0,64,2009-12-14,2011-04-01,Regular
17984,1152.19,5,939.0,209,2009-12-01,2011-07-17,Regular
17770,1143.27,5,365.0,33,2011-03-02,2011-05-25,Regular
14585,1143.27,5,630.0,88,2010-10-19,2011-10-20,Regular
17908,1142.47,5,670.0,178,2009-12-14,2010-12-01,Regular
17302,1135.63,5,575.0,68,2011-02-07,2011-11-25,Regular
15022,1133.44,5,640.0,115,2010-01-31,2011-11-28,Regular
15969,1127.05,5,223.0,31,2010-07-05,2011-12-07,Regular
13167,1125.15,5,1007.0,64,2010-11-14,2011-11-21,Regular
16354,1119.46,5,592.0,116,2010-04-27,2011-10-07,Regular
14080,1115.68,5,268.0,74,2009-12-02,2011-11-07,Regular
16139,1111.15,5,602.0,47,2009-12-03,2011-11-21,Regular
14102,1105.88,5,769.0,35,2011-10-26,2011-12-04,Regular
16895,1102.9,5,421.0,135,2010-02-12,2011-10-06,Regular
16014,1100.28,5,462.0,219,2010-01-31,2011-11-02,Regular
16805,1091.34,5,1120.0,213,2009-12-08,2011-06-19,Regular
16188,1087.66,5,838.0,72,2010-10-27,2011-10-26,Regular
13546,1086.24,5,587.0,95,2010-10-11,2011-11-27,Regular
14013,1084.57,5,775.0,56,2010-03-26,2011-08-21,Regular
17522,1070.71,5,1034.0,59,2011-05-05,2011-12-08,Regular
12728,1070.17,5,543.0,48,2010-11-21,2011-09-29,Regular
17871,1068.95,5,665.0,64,2010-01-15,2011-05-19,Regular
13065,1055.05,5,381.0,49,2010-06-10,2010-12-01,Regular
13140,1054.92,5,572.0,89,2010-08-05,2011-08-23,Regular
15026,1048.89,5,655.0,109,2010-09-17,2011-09-20,Regular
17555,1045.74,5,739.0,220,2010-05-02,2011-11-20,Regular
13613,1039.85,5,445.0,50,2010-02-17,2010-09-13,Regular
17042,1036.58,5,990.0,74,2011-04-06,2011-12-07,Regular
17926,1035.49,5,572.0,27,2010-05-09,2011-07-29,Regular
12811,1033.9,5,435.0,47,2010-10-08,2011-03-24,Regular
16418,1028.74,5,564.0,121,2010-10-13,2011-10-26,Regular
16682,1028.0,5,1040.0,15,2011-06-05,2011-12-05,Regular
13956,1019.27,5,486.0,123,2011-03-13,2011-12-04,Regular
16441,1019.13,5,478.0,67,2010-03-22,2011-10-03,Regular
13641,1016.47,5,1098.0,41,2009-12-05,2010-03-09,Regular
13466,1013.35,5,660.0,49,2010-03-21,2011-06-08,Regular
13258,1009.43,5,446.0,29,2010-11-04,2011-11-28,Regular
16287,1006.98,5,1426.0,18,2010-01-19,2011-06-23,Regular
14214,1004.38,5,751.0,64,2011-03-07,2011-11-09,Regular
17329,998.53,5,430.0,80,2009-12-03,2011-11-25,Regular
13292,994.51,5,530.0,55,2010-07-01,2011-11-01,Regular
18237,987.1,5,622.0,40,2011-07-28,2011-12-07,Regular
14157,978.69,5,521.0,75,2010-03-03,2011-11-20,Regular
15132,977.93,5,679.0,49,2011-03-22,2011-11-21,Regular
14454,977.3,5,400.0,93,2009-12-06,2010-11-28,Regular
17221,976.62,5,713.0,115,2010-04-11,2011-12-02,Regular
17987,965.44,5,981.0,139,2010-06-07,2011-06-07,Regular
16947,955.21,5,655.0,50,2010-03-03,2011-04-18,Regular
17298,954.26,5,852.0,61,2010-03-08,2011-08-30,Regular
17189,953.63,5,601.0,101,2009-12-02,2011-08-25,Regular
14615,951.76,5,495.0,40,2010-06-09,2010-11-10,Regular
13636,949.12,5,592.0,57,2011-02-27,2011-11-03,Regular
14994,946.72,5,568.0,233,2010-03-26,2010-11-22,Regular
16861,946.59,5,616.0,39,2010-07-19,2011-10-11,Regular
17356,946.47,5,925.0,73,2010-01-20,2011-02-01,Regular
18154,932.6,5,626.0,34,2010-08-06,2011-12-06,Regular
13288,927.61,5,379.0,7,2010-02-11,2010-09-22,Regular
17322,922.59,5,631.0,115,2009-12-03,2010-11-28,Regular
15511,900.53,5,269.0,117,2011-09-15,2011-11-28,Regular
16784,892.33,5,494.0,138,2010-03-28,2011-11-20,Regular
16442,891.98,5,580.0,226,2009-12-13,2011-12-08,Regular
15393,891.34,5,378.0,37,2009-12-15,2011-11-23,Regular
16898,885.21,5,695.0,223,2010-05-12,2011-11-13,Regular
16387,882.46,5,448.0,68,2010-03-11,2011-01-21,Regular
16385,881.35,5,476.0,94,2010-03-18,2011-10-10,Regular
17864,876.57,5,1015.0,93,2010-10-08,2011-11-27,Regular
14437,873.34,5,420.0,34,2010-05-05,2010-12-09,Regular
17361,871.79,5,380.0,51,2010-02-01,2011-10-21,Regular
15224,871.36,5,443.0,24,2010-01-15,2010-12-16,Regular
17358,861.01,5,430.0,126,2010-02-24,2011-02-09,Regular
15287,856.03,5,1010.0,23,2009-12-02,2011-11-17,Regular
14686,852.53,5,457.0,185,2010-02-18,2010-10-21,Regular
15266,852.21,5,236.0,38,2010-01-07,2011-01-05,Regular
13487,846.87,5,362.0,31,2009-12-05,2011-10-13,Regular
17332,838.27,5,794.0,82,2010-02-21,2010-06-29,Regular
17045,827.68,5,294.0,44,2010-10-06,2011-08-18,Regular
14508,822.92,5,347.0,142,2010-06-17,2011-11-17,Regular
15847,822.57,5,643.0,39,2010-03-08,2011-11-01,Regular
16469,803.9,5,332.0,167,2010-07-13,2011-11-16,Regular
16438,798.35,5,463.0,74,2011-09-18,2011-12-04,Regular
15637,797.59,5,651.0,37,2009-12-15,2011-10-18,Regular
16155,796.9,5,495.0,45,2010-06-18,2010-11-23,Regular
16952,795.83,5,343.0,76,2009-12-11,2011-08-22,Regular
14656,790.0,5,309.0,148,2010-04-15,2011-06-23,Regular
13323,787.85,5,175.0,6,2011-09-16,2011-12-06,Regular
15646,784.81,5,821.0,65,2010-10-25,2011-07-05,Regular
15714,783.96,5,361.0,45,2010-06-02,2011-11-28,Regular
13502,780.5,5,490.0,28,2010-06-09,2011-11-23,Regular
12808,776.7,5,322.0,46,2010-09-03,2011-11-03,Regular
17349,772.41,5,772.0,74,2010-03-18,2011-06-13,Regular
13980,768.82,5,463.0,57,2010-02-21,2011-10-10,Regular
13598,761.96,5,393.0,78,2010-02-26,2011-10-23,Regular
14176,756.46,5,265.0,33,2010-11-23,2011-02-15,Regular
14247,753.56,5,378.0,82,2010-06-06,2011-03-06,Regular
18190,745.62,5,490.0,34,2009-12-22,2011-05-31,Regular
14104,743.53,5,496.0,117,2010-05-28,2011-07-08,Regular
12527,735.51,5,526.0,26,2010-06-28,2011-09-19,Regular
13575,732.07,5,449.0,41,2011-06-16,2011-11-16,Regular
17681,731.2,5,450.0,12,2010-01-15,2010-04-21,Regular
12723,725.07,5,434.0,53,2011-10-05,2011-12-06,Regular
12573,717.41,5,479.0,107,2010-08-31,2011-04-26,Regular
12450,688.2,5,442.0,31,2010-08-22,2011-07-06,Regular
13524,680.18,5,324.0,17,2011-05-04,2011-10-30,Regular
16226,672.17,5,521.0,23,2010-10-22,2011-05-20,Regular
17709,671.01,5,295.0,37,2010-04-15,2011-06-23,Regular
15715,658.02,5,246.0,33,2010-03-30,2010-06-02,Regular
17852,657.81,5,372.0,82,2009-12-08,2011-11-28,Regular
16750,623.93,5,214.0,74,2011-04-21,2011-10-26,Regular
16792,623.46,5,324.0,90,2010-01-04,2011-03-02,Regular
18101,622.01,5,247.0,89,2010-02-03,2011-11-28,Regular
15016,620.89,5,243.0,93,2010-06-14,2011-06-20,Regular
16566,614.66,5,362.0,14,2011-02-20,2011-11-24,Regular
15717,607.0,5,224.0,17,2010-04-26,2011-04-19,Regular
12654,601.98,5,264.0,31,2011-02-17,2011-11-29,Regular
18211,600.07,5,359.0,37,2011-03-06,2011-11-14,Regular
16412,593.19,5,288.0,84,2010-02-04,2011-10-17,Regular
15198,571.35,5,327.0,28,2010-01-19,2011-09-08,Regular
16414,551.21,5,201.0,58,2010-01-14,2011-11-18,Regular
17580,541.02,5,223.0,78,2010-10-13,2011-04-01,Regular
15890,535.65,5,119.0,10,2010-04-14,2010-11-10,Regular
17436,534.06,5,178.0,8,2009-12-07,2011-12-08,Regular
15917,530.17,5,248.0,127,2009-12-02,2011-04-06,Regular
14616,527.78,5,170.0,3,2010-06-09,2011-04-11,Regular
17266,501.72,5,243.0,95,2010-03-09,2011-12-07,Regular
15881,501.39,5,260.0,26,2010-12-10,2011-01-31,Regular
17256,498.93,5,299.0,20,2010-04-18,2011-08-24,Regular
15447,492.88,5,228.0,27,2010-03-24,2011-01-13,Regular
15488,431.92,5,251.0,10,2010-05-05,2011-09-08,Regular
16832,417.61,5,179.0,19,2010-09-07,2011-06-08,Regular
16998,402.0,5,104.0,2,2010-09-21,2011-07-13,Regular
15577,396.03,5,120.0,58,2009-12-13,2011-07-11,Regular
16827,392.13,5,125.0,10,2010-04-29,2010-11-11,Regular
15863,355.1,5,162.0,74,2009-12-17,2011-11-14,Regular
13666,127.9,5,54.0,19,2009-12-04,2011-10-10,Regular
16344,842.42,4,706.0,43,2010-02-09,2011-07-04,Regular
15713,839.64,4,451.0,48,2009-12-16,2011-07-19,Regular
13940,839.14,4,516.0,39,2011-07-18,2011-11-22,Regular
13795,836.3,4,1250.0,23,2010-03-12,2010-11-16,Regular
17003,828.21,4,494.0,90,2010-05-10,2010-11-02,Regular
13681,827.83,4,360.0,37,2011-07-07,2011-11-22,Regular
16048,818.79,4,425.0,30,2010-06-08,2010-12-01,Regular
16869,817.12,4,583.0,113,2011-06-17,2011-11-17,Regular
13514,815.9,4,288.0,15,2010-01-26,2011-09-27,Regular
16621,813.48,4,302.0,22,2011-03-07,2011-10-19,Regular
15644,803.54,4,550.0,166,2011-03-23,2011-06-26,Regular
13720,799.9,4,501.0,42,2011-03-30,2011-08-15,Regular
13041,799.13,4,335.0,23,2010-04-29,2010-09-15,Regular
15309,797.96,4,440.0,49,2009-12-04,2010-04-08,Regular
17952,788.46,4,477.0,85,2010-06-16,2010-11-26,Regular
14463,786.57,4,210.0,7,2010-07-28,2011-09-02,Regular
13770,785.37,4,468.0,48,2009-12-09,2010-10-13,Regular
13415,784.17,4,496.0,85,2009-12-11,2010-08-24,Regular
16836,782.37,4,539.0,42,2010-05-14,2011-10-31,Regular
15952,781.91,4,391.0,65,2011-04-28,2011-11-06,Regular
17255,781.7,4,583.0,163,2010-09-19,2011-10-30,Regular
15679,781.28,4,1170.0,98,2011-06-10,2011-11-15,Regular
12504,779.05,4,458.0,11,2010-04-22,2011-11-21,Regular
14690,777.68,4,341.0,69,2010-10-25,2011-10-26,Regular
15618,776.85,4,454.0,39,2011-07-26,2011-11-07,Regular
14997,776.6,4,1408.0,36,2010-02-22,2011-10-24,Regular
15743,775.96,4,214.0,59,2011-06-08,2011-11-23,Regular
15921,775.26,4,335.0,69,2010-03-09,2011-06-20,Regular
18112,773.36,4,443.0,59,2010-06-06,2011-11-27,Regular
16565,773.05,4,211.0,7,2010-06-02,2010-12-10,Regular
14413,764.52,4,277.0,93,2010-01-19,2010-12-12,Regular
15428,762.75,4,347.0,39,2009-12-17,2011-11-24,Regular
16806,762.16,4,356.0,68,2011-04-14,2011-08-28,Regular
16411,756.39,4,461.0,139,2010-10-07,2011-11-20,Regular
14234,754.12,4,951.0,122,2011-10-13,2011-11-17,Regular
17579,753.28,4,375.0,89,2010-05-10,2011-12-05,Regular
14998,753.18,4,352.0,111,2010-04-13,2011-06-22,Regular
13070,751.7,4,372.0,12,2009-12-07,2011-05-31,Regular
15656,748.5,4,343.0,46,2011-02-28,2011-10-25,Regular
14942,746.56,4,354.0,12,2009-12-10,2010-11-03,Regular
13950,745.06,4,323.0,33,2011-04-07,2011-11-28,Regular
15462,737.05,4,495.0,32,2010-09-20,2011-09-06,Regular
17616,734.4,4,288.0,1,2010-09-14,2011-06-19,Regular
17979,732.41,4,383.0,116,2011-03-25,2011-11-04,Regular
17548,731.26,4,494.0,22,2010-11-08,2011-04-20,Regular
13921,730.7,4,210.0,36,2009-12-18,2010-11-02,Regular
15872,729.25,4,467.0,164,2010-06-07,2011-11-25,Regular
17141,727.58,4,423.0,138,2010-01-24,2010-10-17,Regular
13569,726.54,4,345.0,140,2010-10-07,2011-11-22,Regular
18078,725.53,4,370.0,65,2010-03-21,2011-05-06,Regular
17860,717.39,4,696.0,127,2009-12-11,2010-12-06,Regular
13512,713.39,4,419.0,31,2010-05-05,2011-03-24,Regular
13147,712.8,4,144.0,1,2011-09-01,2011-11-29,Regular
17051,706.49,4,507.0,107,2010-03-21,2011-05-29,Regular
12883,703.47,4,196.0,39,2011-09-11,2011-11-15,Regular
17561,703.02,4,381.0,163,2009-12-06,2011-11-20,Regular
14699,702.6,4,484.0,45,2010-07-02,2011-05-09,Regular
17825,701.96,4,516.0,24,2009-12-14,2010-04-20,Regular
17163,699.78,4,531.0,27,2010-02-02,2011-11-18,Regular
16018,698.13,4,503.0,48,2009-12-07,2011-10-31,Regular
14959,695.42,4,494.0,37,2011-02-16,2011-10-06,Regular
13101,695.4,4,478.0,48,2010-01-27,2011-04-19,Regular
14111,692.85,4,458.0,10,2011-04-12,2011-11-25,Regular
17502,689.1,4,376.0,25,2011-11-10,2011-11-30,Regular
15361,689.07,4,373.0,10,2010-06-14,2010-12-13,Regular
18017,688.0,4,400.0,1,2010-10-04,2011-09-19,Regular
15184,685.39,4,462.0,72,2009-12-16,2011-11-10,Regular
16885,684.6,4,358.0,121,2010-11-19,2011-11-24,Regular
15669,684.34,4,342.0,31,2011-03-21,2011-10-30,Regular
14182,678.77,4,174.0,42,2010-04-22,2010-09-22,Regular
13925,678.25,4,331.0,28,2011-07-28,2011-09-08,Regular
14504,673.26,4,308.0,85,2011-03-06,2011-10-23,Regular
17962,666.96,4,633.0,146,2010-01-13,2011-07-20,Regular
13217,666.48,4,512.0,3,2010-02-22,2011-08-09,Regular
16862,662.33,4,513.0,34,2010-01-07,2010-06-10,Regular
17375,660.55,4,480.0,77,2010-10-04,2011-05-24,Regular
14452,658.95,4,285.0,108,2010-07-06,2011-11-29,Regular
13433,658.32,4,190.0,22,2010-01-12,2010-07-26,Regular
16696,657.9,4,146.0,7,2011-04-05,2011-07-27,Regular
17523,652.74,4,872.0,25,2011-11-20,2011-11-28,Regular
12844,648.6,4,223.0,88,2010-04-25,2011-11-10,Regular
15945,646.27,4,345.0,24,2009-12-01,2010-12-09,Regular
17963,643.16,4,341.0,98,2010-01-19,2010-08-25,Regular
17691,637.55,4,315.0,37,2010-06-11,2010-12-16,Regular
14283,628.44,4,550.0,36,2010-05-19,2010-09-02,Regular
17430,622.57,4,455.0,30,2010-08-17,2011-11-07,Regular
15276,619.8,4,317.0,160,2010-10-01,2011-10-04,Regular
13301,618.09,4,345.0,75,2011-02-20,2011-08-28,Regular
14455,617.72,4,706.0,65,2010-08-01,2010-10-03,Regular
17035,613.59,4,327.0,29,2009-12-03,2011-04-08,Regular
12855,612.84,4,240.0,65,2010-11-02,2010-12-02,Regular
16589,612.36,4,536.0,39,2010-09-15,2011-09-29,Regular
16080,602.56,4,298.0,29,2010-09-15,2011-09-19,Regular
14569,597.33,4,257.0,31,2010-04-15,2011-12-08,Regular
17845,596.09,4,195.0,42,2010-05-12,2010-06-02,Regular
13684,594.88,4,234.0,81,2010-03-28,2011-02-27,Regular
13558,594.52,4,338.0,123,2011-10-02,2011-12-04,Regular
14746,593.5,4,398.0,7,2010-10-12,2010-10-29,Regular
18232,592.97,4,302.0,31,2011-05-26,2011-09-19,Regular
17483,591.73,4,265.0,23,2010-10-21,2011-10-05,Regular
17968,590.44,4,352.0,106,2010-07-15,2010-12-01,Regular
15160,589.27,4,307.0,17,2010-10-14,2010-12-17,Regular
15624,588.13,4,357.0,26,2011-03-28,2011-08-15,Regular
16445,583.16,4,287.0,143,2010-10-24,2011-11-06,Regular
17557,575.46,4,310.0,28,2009-12-07,2011-11-25,Regular
14053,572.3,4,490.0,3,2010-08-10,2011-08-07,Regular
15691,571.3,4,212.0,12,2009-12-06,2011-04-01,Regular
17122,570.5,4,368.0,23,2010-07-28,2011-08-12,Regular
14273,559.97,4,264.0,22,2011-04-11,2011-10-19,Regular
18127,556.13,4,250.0,56,2010-11-01,2011-11-20,Regular
13948,548.76,4,248.0,23,2009-12-04,2010-12-14,Regular
18039,548.22,4,555.0,137,2010-03-09,2010-11-30,Regular
16475,544.3,4,319.0,23,2011-03-11,2011-09-12,Regular
13785,542.49,4,151.0,26,2010-09-05,2010-10-07,Regular
15675,542.04,4,624.0,32,2010-10-31,2011-09-19,Regular
16647,541.9,4,396.0,28,2010-06-13,2011-06-23,Regular
13207,535.86,4,178.0,10,2010-04-06,2011-11-24,Regular
16707,533.41,4,396.0,64,2010-03-09,2010-11-04,Regular
15756,528.01,4,241.0,160,2011-04-04,2011-10-09,Regular
17765,524.0,4,195.0,71,2010-09-17,2011-07-04,Regular
12956,521.89,4,340.0,42,2009-12-15,2011-02-06,Regular
14949,515.0,4,250.0,16,2009-12-18,2010-08-27,Regular
12897,514.25,4,249.0,10,2010-06-14,2011-05-19,Regular
12977,513.88,4,128.0,54,2010-07-16,2011-07-06,Regular
12361,511.25,4,235.0,18,2010-01-26,2011-02-25,Regular
13865,501.56,4,204.0,26,2011-02-23,2011-10-12,Regular
13247,501.12,4,328.0,18,2011-09-18,2011-11-22,Regular
15278,496.16,4,458.0,29,2010-02-12,2010-05-27,Regular
16977,496.0,4,142.0,25,2010-03-18,2010-11-09,Regular
18203,492.52,4,111.0,40,2009-12-08,2011-07-05,Regular
17608,488.06,4,528.0,134,2010-04-11,2011-11-06,Regular
12920,486.64,4,420.0,59,2009-12-14,2011-11-22,Regular
14322,474.1,4,158.0,10,2010-02-18,2010-10-06,Regular
13642,472.2,4,231.0,93,2010-10-03,2011-05-08,Regular
16473,470.83,4,296.0,26,2010-11-30,2011-06-28,Regular
13928,464.57,4,129.0,23,2011-07-29,2011-11-29,Regular
15958,462.12,4,154.0,50,2010-06-07,2011-09-26,Regular
16596,458.98,4,180.0,23,2009-12-10,2011-11-24,Regular
14819,456.41,4,170.0,52,2009-12-21,2011-10-06,Regular
17376,453.64,4,244.0,41,2010-07-05,2011-09-30,Regular
15124,450.82,4,462.0,30,2010-02-26,2011-11-17,Regular
13489,449.52,4,560.0,11,2011-02-18,2011-08-26,Regular
17370,446.18,4,540.0,31,2011-06-23,2011-09-28,Regular
12788,444.9,4,194.0,20,2010-06-29,2010-09-02,Regular
16519,439.06,4,150.0,32,2010-03-01,2011-11-14,Regular
14910,434.35,4,238.0,25,2011-10-16,2011-12-07,Regular
17330,423.8,4,122.0,7,2010-03-02,2011-11-17,Regular
15206,420.3,4,162.0,3,2011-03-09,2011-11-29,Regular
16816,417.06,4,274.0,28,2010-12-16,2011-08-28,Regular
15960,410.95,4,258.0,24,2010-09-30,2010-11-30,Regular
15504,402.7,4,141.0,42,2010-02-12,2011-09-19,Regular
17771,387.41,4,373.0,63,2010-04-29,2011-10-14,Regular
12889,385.46,4,124.0,25,2010-07-25,2010-11-23,Regular
17753,382.06,4,124.0,63,2010-01-06,2010-09-01,Regular
15048,381.0,4,192.0,86,2010-12-06,2011-10-05,Regular
12651,377.75,4,265.0,30,2010-08-31,2011-01-09,Regular
16544,376.7,4,150.0,8,2010-02-15,2010-07-08,Regular
13283,373.36,4,204.0,19,2010-03-09,2011-10-11,Regular
14962,366.91,4,123.0,14,2010-05-04,2011-03-14,Regular
18273,357.0,4,140.0,1,2010-04-28,2011-12-07,Regular
